token_id,variable_index,variable_name,token_type,value_average,value_median,range_start,range_end,count,probability,variable_sample_count,is_constant,is_binary,variable_group,duplicate_of
651,68,B_286_v001,range,0.8614294258,0.8617169261,0.8443905115,0.8766634454,19769,0.1010147979,195704,False,False,equipment,
652,68,B_286_v001,range,0.8943961989,0.8950874805,0.8766634464,0.9094098796,31947,0.1632414258,195704,False,False,equipment,
653,68,B_286_v001,range,0.9212868135,0.9202530980,0.9094098806,0.9349385490,17039,0.0870651596,195704,False,False,equipment,
654,68,B_286_v001,range,0.9498635048,0.9497930408,0.9349385500,0.9660437693,17312,0.0884601235,195704,False,False,equipment,
655,68,B_286_v001,range,0.9856765840,0.9857407212,0.9660437703,1.0054289093,16946,0.0865899522,195704,False,False,equipment,
656,68,B_286_v001,range,1.0284182318,1.0280758142,1.0054289103,1.0516149988,16927,0.0864928668,195704,False,False,equipment,
657,68,B_286_v001,range,1.0818776562,1.0780760050,1.0516149998,1.1715842485,16926,0.0864877570,195704,False,False,equipment,
658,69,B_302_v000,range,0.5361658608,0.5389589667,0.4845082164,0.5821654191,19591,0.1001052610,195704,False,False,equipment,
659,69,B_302_v000,range,0.6222868564,0.6219481230,0.5821654201,0.6615094533,19583,0.1000643829,195704,False,False,equipment,
660,69,B_302_v000,range,0.6936897832,0.6938708127,0.6615094543,0.7234488716,19628,0.1002943220,195704,False,False,equipment,
661,69,B_302_v000,range,0.7493111281,0.7504954338,0.7234488726,0.7717415084,19577,0.1000337244,195704,False,False,equipment,
662,69,B_302_v000,range,0.7882237546,0.7895005941,0.7717415094,0.8005284061,19819,0.1012702857,195704,False,False,equipment,
663,69,B_302_v000,range,0.8148939943,0.8135281205,0.8005284071,0.8339297761,19562,0.0999570780,195704,False,False,equipment,
664,69,B_302_v000,range,0.8563402939,0.8561020195,0.8339297771,0.8802645792,19540,0.0998446634,195704,False,False,equipment,
665,69,B_302_v000,range,0.9113422113,0.9107617140,0.8802645802,0.9449420561,19470,0.0994869803,195704,False,False,equipment,
666,69,B_302_v000,range,0.9808187495,0.9804129303,0.9449420571,1.0202329149,19470,0.0994869803,195704,False,False,equipment,
667,69,B_302_v000,range,1.0642113503,1.0620653629,1.0202329159,1.1278513670,19464,0.0994563218,195704,False,False,equipment,
668,70,B_302_v001,range,0.7215849208,0.7215884626,0.6826564074,0.7505886545,19604,0.1001716879,195704,False,False,equipment,
669,70,B_302_v001,range,0.7790878588,0.7802707851,0.7505886555,0.8024674644,19706,0.1006928831,195704,False,False,equipment,
670,70,B_302_v001,range,0.8244467909,0.8252378106,0.8024674654,0.8448507180,19717,0.1007490905,195704,False,False,equipment,
671,70,B_302_v001,range,0.8625371193,0.8629186153,0.8448507190,0.8786127557,19882,0.1015922005,195704,False,False,equipment,
672,70,B_302_v001,range,0.8910266096,0.8916904330,0.8786127567,0.9007408013,21761,0.1111934350,195704,False,False,equipment,
673,70,B_302_v001,range,0.9103673551,0.9094836712,0.9007408023,0.9227955927,19475,0.0995125291,195704,False,False,equipment,
674,70,B_302_v001,range,0.9384737592,0.9380165339,0.9227955937,0.9557906975,19012,0.0971467114,195704,False,False,equipment,
675,70,B_302_v001,range,0.9752835480,0.9744312763,0.9557906985,0.9965715994,18897,0.0965590892,195704,False,False,equipment,
676,70,B_302_v001,range,1.0215155467,1.0209445953,0.9965716004,1.0477200737,18828,0.0962065160,195704,False,False,equipment,
677,70,B_302_v001,range,1.0805135395,1.0792951584,1.0477200747,1.1747735739,18822,0.0961758574,195704,False,False,equipment,
678,71,B_317_v000,range,0.5265079892,0.5274303555,0.4573388994,0.5744384517,19572,0.1000081756,195704,False,False,equipment,
679,71,B_317_v000,range,0.6170723468,0.6179953814,0.5744384527,0.6553304781,19573,0.1000132854,195704,False,False,equipment,
680,71,B_317_v000,range,0.6900248332,0.6911361217,0.6553304791,0.7212183465,19575,0.1000235049,195704,False,False,equipment,
681,71,B_317_v000,range,0.7471372161,0.7475428581,0.7212183475,0.7715817084,19582,0.1000592732,195704,False,False,equipment,
682,71,B_317_v000,range,0.7904797906,0.7924187779,0.7715817094,0.8035821309,22628,0.1156235948,195704,False,False,equipment,
683,71,B_317_v000,range,0.8198860410,0.8190326691,0.8035821319,0.8393056979,18957,0.0968656747,195704,False,False,equipment,
684,71,B_317_v000,range,0.8641508120,0.8633493185,0.8393056989,0.8920242180,19006,0.0971160528,195704,False,False,equipment,
685,71,B_317_v000,range,0.9207657085,0.9198974371,0.8920242190,0.9533668150,18975,0.0969576503,195704,False,False,equipment,
686,71,B_317_v000,range,0.9909640416,0.9907156825,0.9533668160,1.0298678865,18939,0.0967736991,195704,False,False,equipment,
687,71,B_317_v000,range,1.0768800830,1.0771076679,1.0298678875,1.1337703466,18897,0.0965590892,195704,False,False,equipment,
688,72,B_317_v001,range,0.7260294745,0.7266806960,0.6779009104,0.7560082068,19585,0.1000746025,195704,False,False,equipment,
689,72,B_317_v001,range,0.7819687769,0.7822089195,0.7560082078,0.8065230836,19610,0.1002023464,195704,False,False,equipment,
690,72,B_317_v001,range,0.8272471954,0.8272238374,0.8065230846,0.8465570201,19584,0.1000694927,195704,False,False,equipment,
691,72,B_317_v001,range,0.8636795168,0.8641310930,0.8465570211,0.8790290942,20015,0.1022717982,195704,False,False,equipment,
692,72,B_317_v001,range,0.8928802776,0.8937555552,0.8790290952,0.9037383189,24849,0.1269723664,195704,False,False,equipment,
693,72,B_317_v001,range,0.9144523046,0.9134785533,0.9037383199,0.9273124923,18777,0.0959459183,195704,False,False,equipment,
694,72,B_317_v001,range,0.9424489385,0.9417508245,0.9273124933,0.9590446343,18701,0.0955575767,195704,False,False,equipment,
695,72,B_317_v001,range,0.9788699687,0.9786707759,0.9590446353,0.9994459738,18269,0.0933501615,195704,False,False,equipment,
696,72,B_317_v001,range,1.0229123560,1.0218639374,0.9994459748,1.0487921228,18293,0.0934727957,195704,False,False,equipment,
697,72,B_317_v001,range,1.0802148126,1.0755794048,1.0487921238,1.1742191315,18021,0.0920829416,195704,False,False,equipment,
698,73,B_329_v000,range,0.5301885587,0.5306007862,0.4713145196,0.5790818324,19584,0.1000694927,195704,False,False,equipment,
699,73,B_329_v000,range,0.6204668653,0.6205783784,0.5790818334,0.6597285857,19570,0.0999979561,195704,False,False,equipment,
700,73,B_329_v000,range,0.6930351873,0.6933284998,0.6597285867,0.7227296223,19617,0.1002381147,195704,False,False,equipment,
701,73,B_329_v000,range,0.7499023655,0.7510653734,0.7227296233,0.7726874342,19573,0.1000132854,195704,False,False,equipment,
702,73,B_329_v000,range,0.7899603582,0.7916936874,0.7726874352,0.8018639674,19911,0.1017403834,195704,False,False,equipment,
703,73,B_329_v000,range,0.8162464727,0.8153869510,0.8018639684,0.8360424628,19513,0.0997066999,195704,False,False,equipment,
704,73,B_329_v000,range,0.8605508898,0.8601106703,0.8360424638,0.8871006956,19492,0.0995993950,195704,False,False,equipment,
705,73,B_329_v000,range,0.9176922173,0.9170660377,0.8871006966,0.9515992393,19556,0.0999264195,195704,False,False,equipment,
706,73,B_329_v000,range,0.9879533521,0.9869395494,0.9515992403,1.0289584388,19483,0.0995534072,195704,False,False,equipment,
707,73,B_329_v000,range,1.0741666200,1.0723956823,1.0289584398,1.1728225946,19405,0.0991548461,195704,False,False,equipment,
708,74,B_329_v001,range,0.7328088964,0.7344582081,0.6943467855,0.7610353221,19725,0.1007899685,195704,False,False,equipment,
709,74,B_329_v001,range,0.7858393039,0.7858135104,0.7610353231,0.8092198362,19556,0.0999264195,195704,False,False,equipment,
710,74,B_329_v001,range,0.8301839609,0.8302948475,0.8092198372,0.8497318019,19635,0.1003300903,195704,False,False,equipment,
711,74,B_329_v001,range,0.8647140966,0.8645888567,0.8497318029,0.8789744963,19637,0.1003403099,195704,False,False,equipment,
712,74,B_329_v001,range,0.8925799229,0.8936889768,0.8789744973,0.9033886780,25068,0.1280914033,195704,False,False,equipment,
713,74,B_329_v001,range,0.9139521850,0.9136599302,0.9033886790,0.9257442941,18715,0.0956291134,195704,False,False,equipment,
714,74,B_329_v001,range,0.9402354293,0.9400487244,0.9257442951,0.9554948201,18370,0.0938662470,195704,False,False,equipment,
715,74,B_329_v001,range,0.9747349636,0.9743260145,0.9554948211,0.9950304021,18389,0.0939633324,195704,False,False,equipment,
716,74,B_329_v001,range,1.0179718481,1.0180555582,0.9950304031,1.0409660329,18304,0.0935290030,195704,False,False,equipment,
717,74,B_329_v001,range,1.0733374444,1.0694472790,1.0409660339,1.1731624603,18305,0.0935341127,195704,False,False,equipment,
718,75,B_341_v000,range,0.5440948648,0.5457353592,0.4805058241,0.5893439044,19571,0.1000030659,195704,False,False,equipment,
719,75,B_341_v000,range,0.6295628204,0.6305292845,0.5893439054,0.6678734412,19581,0.1000541634,195704,False,False,equipment,
720,75,B_341_v000,range,0.6986570912,0.6989749372,0.6678734422,0.7290827622,19584,0.1000694927,195704,False,False,equipment,
721,75,B_341_v000,range,0.7526539744,0.7535154521,0.7290827632,0.7740767588,19568,0.0999877366,195704,False,False,equipment,
722,75,B_341_v000,range,0.7915968422,0.7930398583,0.7740767598,0.8050749888,22471,0.1148213629,195704,False,False,equipment,
723,75,B_341_v000,range,0.8210533377,0.8203542829,0.8050749898,0.8398372521,19031,0.0972437968,195704,False,False,equipment,
724,75,B_341_v000,range,0.8623730593,0.8616306782,0.8398372531,0.8873407831,19115,0.0976730164,195704,False,False,equipment,
725,75,B_341_v000,range,0.9162629114,0.9163653255,0.8873407841,0.9459018101,18937,0.0967634795,195704,False,False,equipment,
726,75,B_341_v000,range,0.9820761697,0.9822506905,0.9459018111,1.0182340135,18986,0.0970138577,195704,False,False,equipment,
727,75,B_341_v000,range,1.0614145777,1.0595811605,1.0182340145,1.1627492905,18860,0.0963700282,195704,False,False,equipment,
728,76,B_341_v001,range,0.7482621233,0.7498939633,0.6993734241,0.7738616457,19631,0.1003096513,195704,False,False,equipment,
729,76,B_341_v001,range,0.7969182690,0.7978148460,0.7738616467,0.8184975972,19613,0.1002176757,195704,False,False,equipment,
730,76,B_341_v001,range,0.8373747082,0.8381551504,0.8184975982,0.8541604867,19676,0.1005395904,195704,False,False,equipment,
731,76,B_341_v001,range,0.8683772211,0.8687973619,0.8541604877,0.8813773980,20118,0.1027981033,195704,False,False,equipment,
732,76,B_341_v001,range,0.8945647072,0.8953334093,0.8813773990,0.9053454985,26336,0.1345705760,195704,False,False,equipment,
733,76,B_341_v001,range,0.9150402294,0.9151001573,0.9053454995,0.9258057465,18373,0.0938815763,195704,False,False,equipment,
734,76,B_341_v001,range,0.9392137715,0.9387879968,0.9258057475,0.9545913329,18257,0.0932888444,195704,False,False,equipment,
735,76,B_341_v001,range,0.9715138387,0.9714366496,0.9545913339,0.9893775572,17918,0.0915566366,195704,False,False,equipment,
736,76,B_341_v001,range,1.0086822843,1.0082660317,0.9893775582,1.0304107656,17908,0.0915055390,195704,False,False,equipment,
737,76,B_341_v001,range,1.0605009469,1.0540494919,1.0304107666,1.1546444893,17874,0.0913318072,195704,False,False,equipment,
738,77,H_001_v000,range,0.8372733359,0.8400754929,0.7834836245,0.8778139939,19580,0.1000490537,195704,False,False,equipment,
739,77,H_001_v000,range,0.9111355578,0.9113470912,0.8778139949,0.9414821853,19626,0.1002841025,195704,False,False,equipment,
740,77,H_001_v000,range,0.9697589947,0.9706703424,0.9414821863,0.9960421314,19687,0.1005957977,195704,False,False,equipment,
741,77,H_001_v000,range,1.0167647968,1.0172284842,0.9960421324,1.0347549905,20204,0.1032375424,195704,False,False,equipment,
742,77,H_001_v000,range,1.0460031825,1.0465089083,1.0347549915,1.0553407659,19560,0.0999468585,195704,False,False,equipment,
743,77,H_001_v000,range,1.0690003626,1.0685807467,1.0553407669,1.0852155675,19477,0.0995227486,195704,False,False,equipment,
744,77,H_001_v000,range,1.1051447320,1.1046489477,1.0852155685,1.1273263683,19625,0.1002789928,195704,False,False,equipment,
745,77,H_001_v000,range,1.1523108809,1.1522327065,1.1273263693,1.1788539876,19354,0.0988942485,195704,False,False,equipment,
746,77,H_001_v000,range,1.2096270472,1.2097186446,1.1788539886,1.2420682897,19306,0.0986489801,195704,False,False,equipment,
747,77,H_001_v000,range,1.2750927844,1.2742723227,1.2420682907,1.3302860260,19285,0.0985416752,195704,False,False,equipment,
748,78,H_002_v000,range,0.8492223468,0.8504961729,0.7949739099,0.8892871727,19597,0.1001359196,195704,False,False,equipment,
749,78,H_002_v000,range,0.9193809969,0.9191661179,0.8892871737,0.9491071095,19616,0.1002330049,195704,False,False,equipment,
750,78,H_002_v000,range,0.9754947545,0.9764391780,0.9491071105,0.9993601431,19801,0.1011783101,195704,False,False,equipment,
751,78,H_002_v000,range,1.0177535893,1.0180765986,0.9993601441,1.0348587026,19632,0.1003147611,195704,False,False,equipment,
752,78,H_002_v000,range,1.0489449607,1.0492402315,1.0348587036,1.0619339933,26302,0.1343968442,195704,False,False,equipment,
753,78,H_002_v000,range,1.0800061744,1.0792107582,1.0619339943,1.1006900062,21798,0.1113824960,195704,False,False,equipment,
754,78,H_002_v000,range,1.1187994662,1.1186431646,1.1006900072,1.1374849071,17551,0.0896813555,195704,False,False,equipment,
755,78,H_002_v000,range,1.1606685383,1.1604594588,1.1374849081,1.1849845638,17248,0.0881330990,195704,False,False,equipment,
756,78,H_002_v000,range,1.2102576059,1.2101708055,1.1849845648,1.2362729301,17092,0.0873359768,195704,False,False,equipment,
757,78,H_002_v000,range,1.2659981711,1.2650426626,1.2362729311,1.3466309309,17067,0.0872082328,195704,False,False,equipment,
758,79,C_001_v000,range,0.8411108192,0.8463531137,0.6000731587,0.8718497743,175578,0.8971610187,195704,False,False,equipment,
759,79,C_001_v000,range,0.8766785496,0.8758252561,0.8718497753,0.8844193806,10064,0.0514246004,195704,False,False,equipment,
760,79,C_001_v000,range,0.9744609706,0.9408618212,0.8844193816,1.1201747656,10062,0.0514143809,195704,False,False,equipment,
761,80,C_001_v001,range,0.8654105754,0.8709208965,0.7833465338,0.8858290305,22372,0.1143154969,195704,False,False,equipment,
762,80,C_001_v001,range,0.8979811428,0.8983648419,0.8858290315,0.9089870443,19819,0.1012702857,195704,False,False,equipment,
763,80,C_001_v001,range,0.9185940275,0.9188634157,0.9089870453,0.9273725738,19906,0.1017148346,195704,False,False,equipment,
764,80,C_001_v001,range,0.9571337159,0.9551778436,0.9273725748,0.9911748161,92067,0.4704400523,195704,False,False,equipment,
765,80,C_001_v001,range,1.0004596042,1.0004878044,0.9911748171,1.0097609748,16156,0.0825532437,195704,False,False,equipment,
766,80,C_001_v001,range,1.0186981901,1.0182967186,1.0097609758,1.0286333551,12994,0.0663961902,195704,False,False,equipment,
767,80,C_001_v001,range,1.0650002381,1.0373761058,1.0286333561,1.1957880259,12390,0.0633098966,195704,False,False,equipment,
768,81,C_001_v002,range,0.8201443882,0.8439741135,0.5987908244,0.8779222955,19745,0.1008921637,195704,False,False,equipment,
769,81,C_001_v002,range,0.9066583585,0.9083856046,0.8779222965,0.9306921353,19664,0.1004782733,195704,False,False,equipment,
770,81,C_001_v002,range,0.9485464699,0.9486838579,0.9306921363,0.9653473486,19766,0.1009994686,195704,False,False,equipment,
771,81,C_001_v002,range,0.9811546013,0.9817348719,0.9653473496,0.9943202128,22054,0.1126905940,195704,False,False,equipment,
772,81,C_001_v002,range,1.0016368617,1.0016385317,0.9943202138,1.0093097677,20193,0.1031813351,195704,False,False,equipment,
773,81,C_001_v002,range,1.0218522556,1.0215727091,1.0093097687,1.0358351459,19815,0.1012498467,195704,False,False,equipment,
774,81,C_001_v002,range,1.0510057397,1.0510953069,1.0358351469,1.0661405315,18956,0.0968605649,195704,False,False,equipment,
775,81,C_001_v002,range,1.0828564301,1.0832840204,1.0661405325,1.0990144004,18533,0.0946991375,195704,False,False,equipment,
776,81,C_001_v002,range,1.1188307871,1.1182094812,1.0990144014,1.1397631158,18705,0.0955780158,195704,False,False,equipment,
777,81,C_001_v002,range,1.1767696576,1.1597092152,1.1397631168,1.3727557659,18273,0.0933706005,195704,False,False,equipment,
778,82,TE_001_v000,range,0.7442525973,0.7489031553,0.5485750437,0.7908077230,179577,0.9175949393,195704,False,False,equipment,
779,82,TE_001_v000,range,0.8293399027,0.8010680079,0.7908077240,0.9789707661,16127,0.0824050607,195704,False,False,equipment,
780,83,C_002_v000,range,0.8435604857,0.8473559618,0.6302241087,0.8837871542,186390,0.9524077178,195704,False,False,equipment,
781,83,C_002_v000,range,0.9671989989,0.9453357160,0.8837871552,1.0834945440,9314,0.0475922822,195704,False,False,equipment,
782,84,C_002_v001,range,0.8405988884,0.8468118906,0.7295842767,0.8654144396,19635,0.1003300903,195704,False,False,equipment,
783,84,C_002_v001,range,0.8812352404,0.8814762235,0.8654144406,0.8960611810,19632,0.1003147611,195704,False,False,equipment,
784,84,C_002_v001,range,0.9107258497,0.9111333489,0.8960611820,0.9248350849,23455,0.1198493643,195704,False,False,equipment,
785,84,C_002_v001,range,0.9452457271,0.9463552833,0.9248350859,0.9616180052,50247,0.2567499898,195704,False,False,equipment,
786,84,C_002_v001,range,0.9711668178,0.9711844325,0.9616180062,0.9812746038,20513,0.1048164575,195704,False,False,equipment,
787,84,C_002_v001,range,0.9907988601,0.9906777143,0.9812746048,1.0009894361,17134,0.0875505866,195704,False,False,equipment,
788,84,C_002_v001,range,1.0114714801,1.0112998486,1.0009894371,1.0222438564,15611,0.0797684258,195704,False,False,equipment,
789,84,C_002_v001,range,1.0349742033,1.0352799892,1.0222438574,1.0474869003,14757,0.0754046928,195704,False,False,equipment,
790,84,C_002_v001,range,1.0745688370,1.0600827932,1.0474869013,1.2320801020,14720,0.0752156318,195704,False,False,equipment,
791,85,C_002_v002,range,0.9272432542,0.9688419998,0.7019251585,0.9771023383,20802,0.1062931775,195704,False,False,equipment,
792,85,C_002_v002,range,1.0045431943,1.0037721395,0.9771023393,1.0353158702,167092,0.8537996157,195704,False,False,equipment,
793,85,C_002_v002,range,1.1412756089,1.1078208089,1.0353158712,1.2912113667,7810,0.0399072068,195704,False,False,equipment,
794,86,TE_002_v000,range,0.6877490751,0.7077119648,0.5377882123,0.7162806978,20726,0.1059048359,195704,False,False,equipment,
795,86,TE_002_v000,range,0.7514633227,0.7505697310,0.7162806988,0.7888381471,162128,0.8284347791,195704,False,False,equipment,
796,86,TE_002_v000,range,0.8411038832,0.8174850047,0.7888381481,0.9832636714,12850,0.0656603851,195704,False,False,equipment,
797,87,C_005_v000,range,0.8432113966,0.8473769426,0.6219378114,0.8879239549,183922,0.9397968360,195704,False,False,equipment,
798,87,C_005_v000,range,0.9637401242,0.9375709891,0.8879239559,1.1191251278,11782,0.0602031640,195704,False,False,equipment,
799,88,C_005_v001,range,0.8542487634,0.8573832512,0.7841127515,0.8725068559,19977,0.1020776274,195704,False,False,equipment,
800,88,C_005_v001,range,0.8864197012,0.8868419528,0.8725068569,0.8993585696,19732,0.1008257368,195704,False,False,equipment,
801,88,C_005_v001,range,0.9123590898,0.9126756191,0.8993585706,0.9244062891,23297,0.1190420226,195704,False,False,equipment,
802,88,C_005_v001,range,0.9491557141,0.9491129518,0.9244062901,0.9738780250,69576,0.3555164943,195704,False,False,equipment,
803,88,C_005_v001,range,0.9819626966,0.9818538129,0.9738780260,0.9909823527,16672,0.0851898786,195704,False,False,equipment,
804,88,C_005_v001,range,1.0006095318,1.0005965233,0.9909823537,1.0106927146,15757,0.0805144504,195704,False,False,equipment,
805,88,C_005_v001,range,1.0221564140,1.0218125582,1.0106927156,1.0346755971,15386,0.0786187303,195704,False,False,equipment,
806,88,C_005_v001,range,1.0691382705,1.0482583046,1.0346755981,1.2220604420,15307,0.0782150595,195704,False,False,equipment,
807,89,C_005_v002,range,0.8157888539,0.8367655277,0.5835000873,0.8690665354,19607,0.1001870171,195704,False,False,equipment,
808,89,C_005_v002,range,0.8985202390,0.8991524875,0.8690665364,0.9253318896,19708,0.1007031026,195704,False,False,equipment,
809,89,C_005_v002,range,0.9453350992,0.9455652237,0.9253318906,0.9638127675,20361,0.1040397744,195704,False,False,equipment,
810,89,C_005_v002,range,0.9898389521,0.9920627773,0.9638127685,1.0085513582,41040,0.2097044516,195704,False,False,equipment,
811,89,C_005_v002,range,1.0210812087,1.0208960772,1.0085513592,1.0349251022,19614,0.1002227854,195704,False,False,equipment,
812,89,C_005_v002,range,1.0506252739,1.0500717163,1.0349251032,1.0675716390,18939,0.0967736991,195704,False,False,equipment,
813,89,C_005_v002,range,1.0866116877,1.0868628025,1.0675716400,1.1056513776,19387,0.0990628705,195704,False,False,equipment,
814,89,C_005_v002,range,1.1256674426,1.1251285076,1.1056513786,1.1463184347,18563,0.0948524302,195704,False,False,equipment,
815,89,C_005_v002,range,1.1855243120,1.1686643362,1.1463184357,1.3793946505,18485,0.0944538691,195704,False,False,equipment,
816,90,TE_005_v000,range,0.6823522374,0.6982639432,0.5619145632,0.7087356438,20887,0.1067275068,195704,False,False,equipment,
817,90,TE_005_v000,range,0.7203963024,0.7206534445,0.7087356448,0.7308379998,31658,0.1617647059,195704,False,False,equipment,
818,90,TE_005_v000,range,0.7572805887,0.7550616264,0.7308380008,0.7886182656,119044,0.6082859829,195704,False,False,equipment,
819,90,TE_005_v000,range,0.7933376262,0.7929801941,0.7886182666,0.7994751324,12080,0.0617258717,195704,False,False,equipment,
820,90,TE_005_v000,range,0.8467675996,0.8141942620,0.7994751334,0.9716553688,12035,0.0614959326,195704,False,False,equipment,
821,91,C_008_v000,range,0.7535982632,0.7972109020,0.1845773309,0.8065834035,25550,0.1305543065,195704,False,False,equipment,
822,91,C_008_v000,range,0.8449055496,0.8456736207,0.8065834045,0.8842314472,141053,0.7207466378,195704,False,False,equipment,
823,91,C_008_v000,range,0.8927756366,0.8925321102,0.8842314482,0.9025879492,16225,0.0829058169,195704,False,False,equipment,
824,91,C_008_v000,range,1.0081708079,0.9201530218,0.9025879502,1.5672754049,12876,0.0657932388,195704,False,False,equipment,
825,92,C_008_v001,range,0.8389499882,0.8640245199,0.4921859205,0.8771442165,19613,0.1002176757,195704,False,False,equipment,
826,92,C_008_v001,range,0.8906760631,0.8909142017,0.8771442175,0.9033759822,21289,0.1087816294,195704,False,False,equipment,
827,92,C_008_v001,range,0.9436918997,0.9455239177,0.9033759832,0.9798793187,102117,0.5217931161,195704,False,False,equipment,
828,92,C_008_v001,range,0.9901370195,0.9901082516,0.9798793197,1.0011173477,17978,0.0918632220,195704,False,False,equipment,
829,92,C_008_v001,range,1.0126859428,1.0126408935,1.0011173487,1.0245816698,17610,0.0899828312,195704,False,False,equipment,
830,92,C_008_v001,range,1.0786095206,1.0404797792,1.0245816708,1.4285304546,17097,0.0873615256,195704,False,False,equipment,
831,93,C_008_v002,range,0.9918066942,1.0009520650,0.2366403490,1.0318464031,186516,0.9530515472,195704,False,False,equipment,
832,93,C_008_v002,range,1.2020120117,1.1000936627,1.0318464041,1.7343229055,9188,0.0469484528,195704,False,False,equipment,
833,94,TE_008_v000,range,0.6932568563,0.7110292912,0.2697218955,0.7236978998,42119,0.2152178801,195704,False,False,equipment,
834,94,TE_008_v000,range,0.7500597922,0.7493772805,0.7236979008,0.7796785225,125216,0.6398234068,195704,False,False,equipment,
835,94,TE_008_v000,range,0.7856790625,0.7853975296,0.7796785235,0.7929694643,14637,0.0747915219,195704,False,False,equipment,
836,94,TE_008_v000,range,0.8667525358,0.8046373725,0.7929694653,1.2725229263,13732,0.0701671913,195704,False,False,equipment,
837,95,C_014_v000,range,0.7778739282,0.7982826829,0.6010094285,0.8082802286,23574,0.1204574255,195704,False,False,equipment,
838,95,C_014_v000,range,0.8187778716,0.8191448450,0.8082802296,0.8281195750,30720,0.1569717533,195704,False,False,equipment,
839,95,C_014_v000,range,0.8505465737,0.8500539660,0.8281195760,0.8744639744,100769,0.5149051629,195704,False,False,equipment,
840,95,C_014_v000,range,0.8797693544,0.8795166314,0.8744639754,0.8853446235,14026,0.0716694600,195704,False,False,equipment,
841,95,C_014_v000,range,0.8915897383,0.8914532065,0.8853446245,0.8988627781,13930,0.0711789233,195704,False,False,equipment,
842,95,C_014_v000,range,0.9671995100,0.9262158871,0.8988627791,1.1523836851,12685,0.0648172751,195704,False,False,equipment,
843,96,C_014_v001,range,0.8313952171,0.8340678811,0.7728425860,0.8527481546,19648,0.1003965172,195704,False,False,equipment,
844,96,C_014_v001,range,0.8687290783,0.8686168790,0.8527481556,0.8856319775,19601,0.1001563586,195704,False,False,equipment,
845,96,C_014_v001,range,0.8999861667,0.9003598690,0.8856319785,0.9134570350,19995,0.1021696031,195704,False,False,equipment,
846,96,C_014_v001,range,0.9249828177,0.9254046082,0.9134570360,0.9354928126,19797,0.1011578711,195704,False,False,equipment,
847,96,C_014_v001,range,0.9504843787,0.9504995346,0.9354928136,0.9658600678,40949,0.2092394637,195704,False,False,equipment,
848,96,C_014_v001,range,0.9765597490,0.9765869379,0.9658600688,0.9879366745,18933,0.0967430405,195704,False,False,equipment,
849,96,C_014_v001,range,1.0019380932,1.0017654896,0.9879366755,1.0166720142,19249,0.0983577239,195704,False,False,equipment,
850,96,C_014_v001,range,1.0332799728,1.0328502655,1.0166720152,1.0514783849,19017,0.0971722601,195704,False,False,equipment,
851,96,C_014_v001,range,1.0862762738,1.0724028349,1.0514783859,1.2476866245,18515,0.0946071618,195704,False,False,equipment,
852,97,C_014_v002,range,0.8894428917,0.9237648845,0.6649295092,0.9397901287,20629,0.1054091894,195704,False,False,equipment,
853,97,C_014_v002,range,0.9531571154,0.9531615078,0.9397901297,0.9656977047,19602,0.1001614683,195704,False,False,equipment,
854,97,C_014_v002,range,1.0016242264,1.0014988184,0.9656977057,1.0356147279,102652,0.5245268364,195704,False,False,equipment,
855,97,C_014_v002,range,1.0454703648,1.0456482172,1.0356147289,1.0554912080,21098,0.1078056657,195704,False,False,equipment,
856,97,C_014_v002,range,1.0649704929,1.0646901131,1.0554912090,1.0755784502,19805,0.1011987491,195704,False,False,equipment,
857,97,C_014_v002,range,1.1311831049,1.0858883262,1.0755784512,1.3152247667,11918,0.0608980910,195704,False,False,equipment,
858,98,TE_014_v000,range,0.6806460924,0.6936826706,0.5521859527,0.7052295198,22954,0.1172893758,195704,False,False,equipment,
859,98,TE_014_v000,range,0.7164605760,0.7165307105,0.7052295208,0.7270154347,29128,0.1488370192,195704,False,False,equipment,
860,98,TE_014_v000,range,0.7328847970,0.7329703867,0.7270154357,0.7380184521,18084,0.0924048563,195704,False,False,equipment,
861,98,TE_014_v000,range,0.7560867832,0.7549603581,0.7380184531,0.7787571539,83549,0.4269151371,195704,False,False,equipment,
862,98,TE_014_v000,range,0.7862662831,0.7861374915,0.7787571549,0.7937838425,19116,0.0976781261,195704,False,False,equipment,
863,98,TE_014_v000,range,0.8023862522,0.8019578159,0.7937838435,0.8117303838,14656,0.0748886073,195704,False,False,equipment,
864,98,TE_014_v000,range,0.8745333699,0.8414730430,0.8117303848,0.9998081923,8217,0.0419868781,195704,False,False,equipment,
865,99,C_016_v000,range,0.7683925150,0.7881203890,0.5927593708,0.7982571115,21375,0.1092210686,195704,False,False,equipment,
866,99,C_016_v000,range,0.8369097437,0.8396797180,0.7982571125,0.8686169376,121378,0.6202121571,195704,False,False,equipment,
867,99,C_016_v000,range,0.8751936191,0.8752009273,0.8686169386,0.8826765408,17958,0.0917610269,195704,False,False,equipment,
868,99,C_016_v000,range,0.8923512309,0.8916176260,0.8826765418,0.9039868106,18388,0.0939582226,195704,False,False,equipment,
869,99,C_016_v000,range,0.9554165039,0.9172369242,0.9039868116,1.1556419134,16605,0.0848475248,195704,False,False,equipment,
870,100,C_016_v001,range,0.8118508868,0.8130538464,0.7299374342,0.8355615725,19587,0.1000848220,195704,False,False,equipment,
